"DateTime","Volume","Dominance"
"2015-02-08 00:00:00",20797900,98.04918983391242
"2015-02-09 00:00:00",18216200,67.21696198608149
"2015-02-10 00:00:00",27372800,99.9978080910665
"2015-02-11 00:00:00",20340000,92.32235662574043
"2015-02-12 00:00:00",15739200,86.05264021169808
"2015-02-13 00:00:00",29622000,64.97990628784022
"2015-02-14 00:00:00",44247500,100
"2015-02-15 00:00:00",49514700,78.12181491731013
"2015-02-16 00:00:00",54148100,100
"2015-02-17 00:00:00",21836300,72.95960814319079
"2015-02-18 00:00:00",26956700,98.3239836301165
"2015-02-19 00:00:00",23018300,100
"2015-02-20 00:00:00",26552600,88.94091953560974
"2015-02-21 00:00:00",17259000,100
"2015-02-22 00:00:00",10562100,52.68484664076178
"2015-02-23 00:00:00",19577300,100
"2015-02-24 00:00:00",16265700,81.05292007175603
"2015-02-25 00:00:00",14637600,100
"2015-02-26 00:00:00",13217700,79.7857121299007
"2015-02-27 00:00:00",33055600,73.14350958559771
"2015-02-28 00:00:00",21834700,100
"2015-03-01 00:00:00",13160000,72.185532176317
"2015-03-02 00:00:00",31189800,78.78042373480709
"2015-03-03 00:00:00",47071400,84.26960458733828
"2015-03-04 00:00:00",41830800,88.33859877346218
"2015-03-05 00:00:00",43572800,87.34089423951956
"2015-03-06 00:00:00",34987800,90.46525698506028
"2015-03-07 00:00:00",16971200,81.89152673229107
"2015-03-08 00:00:00",19336300,89.05566353177417
"2015-03-09 00:00:00",46666500,90.06751227495909
"2015-03-10 00:00:00",76764800,90.44272456398517
"2015-03-11 00:00:00",38232300,89.03718470320007
"2015-03-12 00:00:00",32916700,89.20466555736826
"2015-03-13 00:00:00",29543100,89.93880905991233
"2015-03-14 00:00:00",23929700,85.45161728051193
"2015-03-15 00:00:00",13318900,83.18593466991443
"2015-03-16 00:00:00",21759900,86.86032029890306
"2015-03-17 00:00:00",19490700,87.5207680356357
"2015-03-18 00:00:00",44360200,89.2661733840702
"2015-03-19 00:00:00",57262100,89.94070665106453
"2015-03-20 00:00:00",30548100,87.45144067675308
"2015-03-21 00:00:00",17154700,81.19568715803025
"2015-03-22 00:00:00",11223900,88.06788757591451
"2015-03-23 00:00:00",24415300,87.61963890314408
"2015-03-24 00:00:00",40210000,89.60146178957807
"2015-03-25 00:00:00",38844000,87.07464694014794
"2015-03-26 00:00:00",23922800,91.07514723741868
"2015-03-27 00:00:00",20704500,84.33742301300225
"2015-03-28 00:00:00",15915400,88.57389320199238
"2015-03-29 00:00:00",19139800,88.86526139845854
"2015-03-30 00:00:00",23951900,93.44712560716306
"2015-03-31 00:00:00",21934000,79.16468159441004
"2015-04-02 00:00:00",23139000,76.4928148522805
"2015-04-03 00:00:00",25777000,88.84974786208419
"2015-04-04 00:00:00",23106500,100
"2015-04-05 00:00:00",12020200,70.37629025931065
"2015-04-06 00:00:00",20635600,82.87555975019578
"2015-04-07 00:00:00",20589300,90.79255466920665
"2015-04-08 00:00:00",16708000,51.11793717034009
"2015-04-09 00:00:00",30345500,100
"2015-04-10 00:00:00",21044800,65.42235043957274
"2015-04-11 00:00:00",29354300,100
"2015-04-12 00:00:00",16269700,100
"2015-04-13 00:00:00",12010600,53.68513742440428
"2015-04-14 00:00:00",31725200,75.7596815367238
"2015-04-15 00:00:00",33262300,100
"2015-04-16 00:00:00",25105000,90.38378456221197
"2015-04-17 00:00:00",19849500,84.11660507848255
"2015-04-18 00:00:00",20177000,100
"2015-04-19 00:00:00",12370900,79.002356487365
"2015-04-20 00:00:00",15596300,73.60877096105834
"2015-04-21 00:00:00",18944100,100
"2015-04-22 00:00:00",27007900,77.54718227158268
"2015-04-23 00:00:00",21211300,100
"2015-04-24 00:00:00",20305500,83.63882756120869
"2015-04-25 00:00:00",16349900,100
"2015-04-26 00:00:00",21024300,71.66503618310045
"2015-04-27 00:00:00",22748700,75.58435862591412
"2015-04-28 00:00:00",39343400,100
"2015-04-29 00:00:00",18620400,87.28898972899741
"2015-04-30 00:00:00",28471700,87.74210845842592
"2015-05-01 00:00:00",25726800,96.95859620559438
"2015-05-02 00:00:00",15939300,97.39990711771608
"2015-05-03 00:00:00",16861500,85.49415892589137
"2015-05-04 00:00:00",16063800,69.05597111168429
"2015-05-05 00:00:00",25902100,100
"2015-05-06 00:00:00",17272400,88.41544879834147
"2015-05-07 00:00:00",32649900,76.5836323974386
"2015-05-08 00:00:00",32948700,98.9646596622754
